  
 ----------------
 Bad Element Info
 ----------------
  
 Element         5766
         0.99847482473639126       -1.8133333510004485E-002   0.0000000000000000     
          1.0131755537843301       -1.2289900606898828E-002   0.0000000000000000     
          1.0000000000000000        5.0000000000000001E-004   0.0000000000000000     
         0.99736192479940855       -8.2150726122218638E-003   0.0000000000000000     
 Problems:
       Maximum Angle      156.75658160603908     
  
 //////////////////////////////////////////////////
 Element         5768
          1.0130726550098115        1.1550217920893035E-002   0.0000000000000000     
         0.99743068553555214        1.5431381510476651E-002   0.0000000000000000     
         0.99796099909719083        7.4902080855192873E-004   0.0000000000000000     
          1.0000000000000000        5.0000000000000001E-004   0.0000000000000000     
 Problems:
       Condition          5.7630558361187916     
       Edge Ratio         8.3330246016901199     
  
 //////////////////////////////////////////////////
  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      1.0646E-03      1.0380E+00      1.0092E+00      1.0735E+00      9.9801E-04      8.2240E+01      9.4409E+01      1.0000E+00
      9.9614E-04      1.0026E+00      1.0003E+00      1.0048E+00      9.9149E-04      8.8639E+01      9.1093E+01      1.0000E+00
      1.0013E-03      1.0007E+00      1.0003E+00      1.0008E+00      1.0006E-03      8.8571E+01      9.1392E+01      1.0000E+00
      1.0013E-03      1.0007E+00      1.0003E+00      1.0008E+00      1.0006E-03      8.8571E+01      9.1392E+01      1.0000E+00
      1.0545E-03      1.0304E+00      1.0078E+00      1.0551E+00      1.0019E-03      8.2879E+01      9.4268E+01      1.0000E+00
      1.0566E-03      1.0313E+00      1.0077E+00      1.0571E+00      1.0031E-03      8.2930E+01      9.4242E+01      1.0000E+00
      8.6726E-04      1.1662E+00      1.1241E+00      1.2967E+00      6.1085E-04      7.9247E+01      1.1717E+02      1.0000E+00
      8.5604E-04      1.1599E+00      1.1188E+00      1.2867E+00      6.0406E-04      8.0172E+01      1.1664E+02      1.0000E+00
      3.3755E-04      1.4883E+00      1.3721E+00      2.0113E+00      2.0279E-04      5.8416E+01      1.2746E+02      1.0000E+00
      3.3629E-04      1.4885E+00      1.3764E+00      2.0090E+00      2.0203E-04      5.8232E+01      1.2767E+02      1.0000E+00
      2.0395E-04      1.1103E+00      1.0347E+00      1.2178E+00      1.6220E-04      8.1289E+01      1.0488E+02      1.0000E+00
      3.9566E-03      1.0378E+00      1.0022E+00      1.0563E+00      3.8520E-03      8.7812E+01      9.2650E+01      1.0000E+00
      3.7429E-03      1.1252E+00      1.0232E+00      1.2157E+00      3.2292E-03      8.2133E+01      1.0203E+02      1.0000E+00
      4.2021E-03      1.0636E+00      1.0056E+00      1.1116E+00      4.0431E-03      8.6558E+01      9.2266E+01      1.0000E+00
      3.9933E-03      1.1688E+00      1.0462E+00      1.2977E+00      3.4518E-03      7.4903E+01      1.0569E+02      1.0000E+00
      1.4000E-03      1.4841E+00      1.3540E+00      2.0267E+00      8.6353E-04      5.8407E+01      1.2573E+02      1.0000E+00
      1.5578E-03      1.5664E+00      1.4092E+00      2.0960E+00      8.6378E-04      5.7806E+01      1.3051E+02      1.0000E+00
      8.3314E-04      1.0956E+00      1.0318E+00      1.2034E+00      7.0961E-04      8.4233E+01      1.0376E+02      1.0000E+00
      1.2176E-03      1.0618E+00      1.0133E+00      1.1172E+00      1.0949E-03      8.0704E+01      9.3692E+01      1.0000E+00
      1.0241E-03      1.0356E+00      1.0034E+00      1.0572E+00      9.8491E-04      8.6428E+01      9.4702E+01      1.0000E+00
      1.0166E-03      1.0382E+00      1.0029E+00      1.0678E+00      9.7251E-04      8.6888E+01      9.4281E+01      1.0000E+00
      1.0148E-03      1.0079E+00      1.0005E+00      1.0177E+00      1.0008E-03      8.8159E+01      9.1173E+01      1.0000E+00
      1.6326E-03      1.6950E+00      1.5981E+00      2.3088E+00      8.2739E-04      5.2190E+01      1.3623E+02      1.0000E+00
      8.1268E-04      1.0881E+00      1.0280E+00      1.2058E+00      6.8810E-04      8.4780E+01      1.0277E+02      1.0000E+00
      1.2661E-03      1.4803E+00      1.3330E+00      1.9428E+00      8.1325E-04      5.2669E+01      1.2100E+02      1.0000E+00
      9.8793E-04      1.0351E+00      1.0024E+00      1.0527E+00      9.5535E-04      8.7373E+01      9.3586E+01      1.0000E+00
      9.9847E-04      1.0106E+00      1.0002E+00      1.0182E+00      9.9492E-04      8.9702E+01      9.0265E+01      1.0000E+00
      1.0508E-03      1.0538E+00      1.0044E+00      1.0894E+00      1.0189E-03      8.6526E+01      9.2794E+01      1.0000E+00
      1.0037E-03      1.0160E+00      1.0004E+00      1.0289E+00      9.9892E-04      8.9501E+01      9.0412E+01      1.0000E+00
      4.2295E-03      1.0603E+00      1.0055E+00      1.1033E+00      4.0932E-03      8.6237E+01      9.2933E+01      1.0000E+00
      4.0522E-03      1.1587E+00      1.0398E+00      1.2891E+00      3.5356E-03      7.5906E+01      1.0421E+02      1.0000E+00
      3.9547E-03      1.0431E+00      1.0033E+00      1.0640E+00      3.8216E-03      8.6995E+01      9.3762E+01      1.0000E+00
      4.0207E-03      1.1458E+00      1.0400E+00      1.2696E+00      3.5397E-03      7.5671E+01      1.0422E+02      1.0000E+00
      1.2646E-03      1.4807E+00      1.3333E+00      1.9483E+00      8.1106E-04      5.2759E+01      1.2098E+02      1.0000E+00
      1.6395E-03      1.7140E+00      1.6098E+00      2.2946E+00      8.2738E-04      5.1573E+01      1.3704E+02      1.0000E+00
      8.1174E-04      1.0855E+00      1.0266E+00      1.2058E+00      6.9977E-04      8.4483E+01      1.0199E+02      1.0000E+00
      1.0497E-03      1.0544E+00      1.0045E+00      1.0902E+00      1.0165E-03      8.6468E+01      9.2796E+01      1.0000E+00
      1.0027E-03      1.0166E+00      1.0004E+00      1.0296E+00      9.9768E-04      8.9405E+01      9.0512E+01      1.0000E+00
      9.7981E-04      1.0377E+00      1.0026E+00      1.0541E+00      9.4694E-04      8.7110E+01      9.3674E+01      1.0000E+00
      9.9202E-04      1.0133E+00      1.0003E+00      1.0232E+00      9.8702E-04      8.9493E+01      9.0597E+01      1.0000E+00
      1.6400E-03      1.7215E+00      1.6211E+00      2.3022E+00      8.2172E-04      5.1357E+01      1.3741E+02      1.0000E+00
      8.1161E-04      1.0859E+00      1.0268E+00      1.2069E+00      6.9928E-04      8.4457E+01      1.0203E+02      1.0000E+00
      1.2627E-03      1.4730E+00      1.3280E+00      1.9396E+00      8.1096E-04      5.2972E+01      1.2056E+02      1.0000E+00
      9.7971E-04      1.0372E+00      1.0026E+00      1.0536E+00      9.4724E-04      8.7131E+01      9.3637E+01      1.0000E+00
      9.9195E-04      1.0133E+00      1.0003E+00      1.0231E+00      9.8704E-04      8.9543E+01      9.0538E+01      1.0000E+00
      1.0491E-03      1.0535E+00      1.0043E+00      1.0890E+00      1.0159E-03      8.6472E+01      9.2760E+01      1.0000E+00
      1.0024E-03      1.0166E+00      1.0004E+00      1.0299E+00      9.9721E-04      8.9437E+01      9.0456E+01      1.0000E+00
      9.8512E-04      1.0024E+00      1.0002E+00      1.0043E+00      9.8140E-04      8.8778E+01      9.1021E+01      1.0000E+00
      9.8955E-04      1.0041E+00      1.0001E+00      1.0064E+00      9.8626E-04      8.9063E+01      9.0923E+01      1.0000E+00
      9.8892E-04      1.0032E+00      1.0001E+00      1.0071E+00      9.8538E-04      8.9264E+01      9.0740E+01      1.0000E+00
      9.8242E-04      1.0013E+00      1.0000E+00      1.0021E+00      9.8183E-04      8.9559E+01      9.0428E+01      1.0000E+00
      9.9420E-04      1.0028E+00      1.0002E+00      1.0060E+00      9.8941E-04      8.8786E+01      9.1002E+01      1.0000E+00
      1.0021E-03      1.0014E+00      1.0003E+00      1.0025E+00      1.0000E-03      8.8595E+01      9.1297E+01      1.0000E+00
      9.8975E-04      1.0046E+00      1.0002E+00      1.0092E+00      9.8440E-04      8.9155E+01      9.1148E+01      1.0000E+00
      1.0646E-03      1.0380E+00      1.0092E+00      1.0735E+00      9.9801E-04      8.2240E+01      9.4409E+01      1.0000E+00
      9.8648E-04      1.0031E+00      1.0000E+00      1.0064E+00      9.8492E-04      8.9812E+01      9.0269E+01      1.0000E+00
      9.8153E-04      1.0019E+00      1.0000E+00      1.0037E+00      9.8043E-04      8.9635E+01      9.0428E+01      1.0000E+00
      9.8692E-04      1.0047E+00      1.0000E+00      1.0090E+00      9.8557E-04      8.9785E+01      9.0163E+01      1.0000E+00
      9.8898E-04      1.0052E+00      1.0002E+00      1.0096E+00      9.8281E-04      8.8989E+01      9.0698E+01      1.0000E+00
      9.7639E-04      1.0063E+00      1.0002E+00      1.0146E+00      9.6980E-04      8.8796E+01      9.0944E+01      1.0000E+00
      9.1260E-04      1.1225E+00      1.0243E+00      1.2297E+00      7.8191E-04      8.2207E+01      1.0207E+02      1.0000E+00
      9.8531E-04      1.0089E+00      1.0005E+00      1.0174E+00      9.7359E-04      8.8956E+01      9.1716E+01      1.0000E+00
      9.6481E-04      1.1462E+00      1.0496E+00      1.2849E+00      8.3135E-04      7.5442E+01      1.0592E+02      1.0000E+00
      1.0566E-03      1.0313E+00      1.0077E+00      1.0571E+00      1.0031E-03      8.2930E+01      9.4242E+01      1.0000E+00
      8.5604E-04      1.1599E+00      1.1188E+00      1.2867E+00      6.0406E-04      8.0172E+01      1.1664E+02      1.0000E+00
      8.6726E-04      1.1662E+00      1.1241E+00      1.2967E+00      6.1085E-04      7.9247E+01      1.1717E+02      1.0000E+00
      3.3629E-04      1.4885E+00      1.3764E+00      2.0090E+00      2.0203E-04      5.8232E+01      1.2767E+02      1.0000E+00
      3.3755E-04      1.4883E+00      1.3721E+00      2.0113E+00      2.0279E-04      5.8416E+01      1.2746E+02      1.0000E+00
      2.0395E-04      1.1103E+00      1.0347E+00      1.2178E+00      1.6220E-04      8.1289E+01      1.0488E+02      1.0000E+00
      3.3611E-04      1.4866E+00      1.3751E+00      2.0071E+00      2.0218E-04      5.8295E+01      1.2758E+02      1.0000E+00
      3.3611E-04      1.4866E+00      1.3751E+00      2.0071E+00      2.0218E-04      5.8295E+01      1.2758E+02      1.0000E+00
      2.0374E-04      1.1105E+00      1.0345E+00      1.2178E+00      1.6194E-04      8.1197E+01      1.0484E+02      1.0000E+00
      3.0190E-04      1.0558E+00      1.0135E+00      1.1067E+00      2.7340E-04      8.0651E+01      9.3947E+01      1.0000E+00
      2.5566E-04      1.0351E+00      1.0035E+00      1.0559E+00      2.4602E-04      8.6334E+01      9.4800E+01      1.0000E+00
      2.5562E-04      1.0351E+00      1.0036E+00      1.0559E+00      2.4598E-04      8.6323E+01      9.4814E+01      1.0000E+00
      2.5294E-04      1.0088E+00      1.0009E+00      1.0170E+00      2.4878E-04      8.7611E+01      9.1448E+01      1.0000E+00
      3.0190E-04      1.0558E+00      1.0135E+00      1.1067E+00      2.7340E-04      8.0651E+01      9.3947E+01      1.0000E+00
      2.5562E-04      1.0351E+00      1.0036E+00      1.0559E+00      2.4598E-04      8.6323E+01      9.4814E+01      1.0000E+00
      2.5566E-04      1.0351E+00      1.0035E+00      1.0559E+00      2.4602E-04      8.6334E+01      9.4800E+01      1.0000E+00
      2.5294E-04      1.0088E+00      1.0009E+00      1.0170E+00      2.4878E-04      8.7611E+01      9.1448E+01      1.0000E+00
      2.4605E-04      1.0019E+00      1.0002E+00      1.0034E+00      2.4522E-04      8.8789E+01      9.1018E+01      1.0000E+00
      2.4666E-04      1.0043E+00      1.0001E+00      1.0074E+00      2.4550E-04      8.9142E+01      9.0739E+01      1.0000E+00
      2.4666E-04      1.0043E+00      1.0001E+00      1.0074E+00      2.4550E-04      8.9142E+01      9.0739E+01      1.0000E+00
      2.4482E-04      1.0006E+00      1.0000E+00      1.0013E+00      2.4451E-04      8.9732E+01      9.0195E+01      1.0000E+00
      3.4669E-04      1.4806E+00      1.3465E+00      2.0180E+00      2.1361E-04      5.8822E+01      1.2557E+02      1.0000E+00
      3.8228E-04      1.5740E+00      1.4111E+00      2.0902E+00      2.1223E-04      5.7484E+01      1.3078E+02      1.0000E+00
      2.0728E-04      1.0972E+00      1.0312E+00      1.2047E+00      1.7666E-04      8.4440E+01      1.0364E+02      1.0000E+00
      3.0371E-04      1.0609E+00      1.0129E+00      1.1161E+00      2.7340E-04      8.0848E+01      9.3584E+01      1.0000E+00
      2.5591E-04      1.0356E+00      1.0034E+00      1.0570E+00      2.4613E-04      8.6457E+01      9.4680E+01      1.0000E+00
      2.5380E-04      1.0380E+00      1.0029E+00      1.0677E+00      2.4272E-04      8.6909E+01      9.4297E+01      1.0000E+00
      2.5360E-04      1.0079E+00      1.0005E+00      1.0176E+00      2.5009E-04      8.8164E+01      9.1162E+01      1.0000E+00
      3.9717E-04      1.7026E+00      1.5937E+00      2.2923E+00      2.0033E-04      5.2243E+01      1.3655E+02      1.0000E+00
      2.0180E-04      1.0895E+00      1.0290E+00      1.2076E+00      1.7078E-04      8.4625E+01      1.0299E+02      1.0000E+00
      3.0957E-04      1.4649E+00      1.3131E+00      1.9150E+00      2.0147E-04      5.3672E+01      1.2046E+02      1.0000E+00
      2.4626E-04      1.0340E+00      1.0022E+00      1.0524E+00      2.3815E-04      8.7598E+01      9.3451E+01      1.0000E+00
      2.4941E-04      1.0104E+00      1.0002E+00      1.0178E+00      2.4860E-04      8.9733E+01      9.0249E+01      1.0000E+00
      2.6107E-04      1.0530E+00      1.0041E+00      1.0865E+00      2.5381E-04      8.6923E+01      9.2600E+01      1.0000E+00
      2.5053E-04      1.0159E+00      1.0004E+00      1.0284E+00      2.4947E-04      8.9573E+01      9.0383E+01      1.0000E+00
      2.4617E-04      1.0023E+00      1.0002E+00      1.0040E+00      2.4528E-04      8.8818E+01      9.0995E+01      1.0000E+00
      2.4669E-04      1.0043E+00      1.0001E+00      1.0072E+00      2.4555E-04      8.9153E+01      9.0727E+01      1.0000E+00
      2.4707E-04      1.0034E+00      1.0001E+00      1.0073E+00      2.4616E-04      8.9299E+01      9.0696E+01      1.0000E+00
      2.4492E-04      1.0007E+00      1.0000E+00      1.0015E+00      2.4466E-04      8.9759E+01      9.0191E+01      1.0000E+00
      2.4525E-04      1.0013E+00      1.0000E+00      1.0025E+00      2.4464E-04      8.9634E+01      9.0224E+01      1.0000E+00
      2.4441E-04      1.0005E+00      1.0000E+00      1.0008E+00      2.4425E-04      8.9899E+01      9.0073E+01      1.0000E+00
      2.4443E-04      1.0005E+00      1.0000E+00      1.0008E+00      2.4427E-04      8.9901E+01      9.0070E+01      1.0000E+00
      2.4422E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4417E-04      8.9972E+01      9.0017E+01      1.0000E+00
      2.4628E-04      1.0025E+00      1.0000E+00      1.0059E+00      2.4591E-04      8.9861E+01      9.0178E+01      1.0000E+00
      2.4462E-04      1.0004E+00      1.0000E+00      1.0012E+00      2.4452E-04      8.9931E+01      9.0069E+01      1.0000E+00
      2.4605E-04      1.0039E+00      1.0000E+00      1.0076E+00      2.4589E-04      8.9961E+01      9.0036E+01      1.0000E+00
      2.4451E-04      1.0006E+00      1.0000E+00      1.0013E+00      2.4449E-04      8.9987E+01      9.0015E+01      1.0000E+00
      2.4422E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4419E-04      8.9979E+01      9.0015E+01      1.0000E+00
      2.4416E-04      1.0000E+00      1.0000E+00      1.0001E+00      2.4415E-04      8.9994E+01      9.0004E+01      1.0000E+00
      2.4419E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4418E-04      8.9996E+01      9.0004E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      8.9999E+01      9.0001E+01      1.0000E+00
      9.8633E-04      1.0050E+00      1.0001E+00      1.0097E+00      9.8523E-04      8.9759E+01      9.0286E+01      1.0000E+00
      9.9027E-04      1.0046E+00      1.0002E+00      1.0104E+00      9.8515E-04      8.9296E+01      9.0922E+01      1.0000E+00
      9.8333E-04      1.0051E+00      1.0001E+00      1.0097E+00      9.8207E-04      8.9718E+01      9.0233E+01      1.0000E+00
      9.7701E-04      1.0076E+00      1.0002E+00      1.0152E+00      9.7112E-04      8.9095E+01      9.0562E+01      1.0000E+00
      1.0712E-03      1.0425E+00      1.0088E+00      1.0818E+00      9.9713E-04      8.2412E+01      9.3931E+01      1.0000E+00
      9.3757E-04      1.1760E+00      1.1496E+00      1.3240E+00      6.7417E-04      7.4160E+01      1.1920E+02      1.0000E+00
      9.2168E-04      1.1221E+00      1.0259E+00      1.2325E+00      7.9348E-04      8.1412E+01      1.0229E+02      1.0000E+00
      3.5712E-04      1.4728E+00      1.3337E+00      2.0362E+00      2.1776E-04      6.0067E+01      1.2471E+02      1.0000E+00
      3.8711E-04      1.5881E+00      1.4204E+00      2.1029E+00      2.1348E-04      5.7033E+01      1.3126E+02      1.0000E+00
      2.0911E-04      1.1008E+00      1.0333E+00      1.2101E+00      1.7820E-04      8.4138E+01      1.0403E+02      1.0000E+00
      9.8275E-04      1.0052E+00      1.0001E+00      1.0105E+00      9.8119E-04      8.9911E+01      9.0179E+01      1.0000E+00
      9.7442E-04      1.0075E+00      1.0002E+00      1.0168E+00      9.6814E-04      8.9399E+01      9.0866E+01      1.0000E+00
      9.8484E-04      1.0057E+00      1.0001E+00      1.0112E+00      9.8349E-04      8.9929E+01      9.0086E+01      1.0000E+00
      9.8107E-04      1.0051E+00      1.0001E+00      1.0107E+00      9.7956E-04      8.9870E+01      9.0195E+01      1.0000E+00
      9.7209E-04      1.1517E+00      1.0483E+00      1.2932E+00      8.4348E-04      7.4999E+01      1.0545E+02      1.0000E+00
      9.8573E-04      1.1423E+00      1.0424E+00      1.2843E+00      8.6292E-04      7.5896E+01      1.0412E+02      1.0000E+00
      4.0350E-04      1.7089E+00      1.6097E+00      2.3053E+00      2.0393E-04      5.1663E+01      1.3679E+02      1.0000E+00
      2.0298E-04      1.0900E+00      1.0278E+00      1.2096E+00      1.7209E-04      8.4877E+01      1.0265E+02      1.0000E+00
      3.1448E-04      1.4696E+00      1.3244E+00      1.9293E+00      2.0294E-04      5.3107E+01      1.2056E+02      1.0000E+00
      3.1409E-04      1.4701E+00      1.3246E+00      1.9344E+00      2.0240E-04      5.3195E+01      1.2052E+02      1.0000E+00
      4.0512E-04      1.7266E+00      1.6199E+00      2.2946E+00      2.0388E-04      5.1139E+01      1.3748E+02      1.0000E+00
      2.0248E-04      1.0867E+00      1.0267E+00      1.2079E+00      1.7456E-04      8.4502E+01      1.0200E+02      1.0000E+00
      3.0454E-04      1.4842E+00      1.3469E+00      1.9289E+00      1.9942E-04      5.2522E+01      1.2270E+02      1.0000E+00
      3.5974E-04      1.6389E+00      1.5613E+00      2.2266E+00      1.9710E-04      5.1961E+01      1.3419E+02      1.0000E+00
      1.9924E-04      1.1114E+00      1.0271E+00      1.2321E+00      1.6059E-04      8.0771E+01      1.0311E+02      1.0000E+00
      2.6043E-04      1.0545E+00      1.0050E+00      1.0874E+00      2.5379E-04      8.6318E+01      9.3420E+01      1.0000E+00
      2.5026E-04      1.0165E+00      1.0005E+00      1.0290E+00      2.4912E-04      8.9299E+01      9.0672E+01      1.0000E+00
      2.4652E-04      1.0346E+00      1.0031E+00      1.0516E+00      2.3972E-04      8.6536E+01      9.4189E+01      1.0000E+00
      2.4727E-04      1.0139E+00      1.0004E+00      1.0214E+00      2.4547E-04      8.8958E+01      9.1110E+01      1.0000E+00
      3.0989E-04      1.0793E+00      1.0132E+00      1.1480E+00      2.7756E-04      8.0992E+01      9.3705E+01      1.0000E+00
      2.5606E-04      1.0530E+00      1.0055E+00      1.0782E+00      2.4269E-04      8.5856E+01      9.5743E+01      1.0000E+00
      2.5530E-04      1.0339E+00      1.0026E+00      1.0665E+00      2.4466E-04      8.7125E+01      9.3936E+01      1.0000E+00
      2.5400E-04      1.0108E+00      1.0005E+00      1.0203E+00      2.5028E-04      8.8171E+01      9.1293E+01      1.0000E+00
      2.4420E-04      1.0046E+00      1.0002E+00      1.0081E+00      2.4319E-04      8.8851E+01      9.1165E+01      1.0000E+00
      2.4512E-04      1.0048E+00      1.0001E+00      1.0070E+00      2.4445E-04      8.9443E+01      9.0574E+01      1.0000E+00
      2.4686E-04      1.0049E+00      1.0001E+00      1.0091E+00      2.4557E-04      8.9306E+01      9.0774E+01      1.0000E+00
      2.4468E-04      1.0005E+00      1.0000E+00      1.0014E+00      2.4451E-04      8.9802E+01      9.0184E+01      1.0000E+00
      2.4585E-04      1.0043E+00      1.0000E+00      1.0078E+00      2.4563E-04      8.9865E+01      9.0131E+01      1.0000E+00
      2.4445E-04      1.0008E+00      1.0000E+00      1.0014E+00      2.4442E-04      8.9979E+01      9.0020E+01      1.0000E+00
      2.4522E-04      1.0038E+00      1.0000E+00      1.0061E+00      2.4482E-04      8.9775E+01      9.0231E+01      1.0000E+00
      2.4436E-04      1.0007E+00      1.0000E+00      1.0011E+00      2.4430E-04      8.9966E+01      9.0035E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0001E+00      2.4418E-04      8.9997E+01      9.0003E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4415E-04      8.9998E+01      9.0001E+01      1.0000E+00
      2.4419E-04      1.0000E+00      1.0000E+00      1.0001E+00      2.4418E-04      8.9991E+01      9.0009E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4416E-04      8.9984E+01      9.0012E+01      1.0000E+00
      2.4461E-04      1.0019E+00      1.0000E+00      1.0029E+00      2.4436E-04      8.9842E+01      9.0164E+01      1.0000E+00
      2.4432E-04      1.0003E+00      1.0000E+00      1.0006E+00      2.4428E-04      8.9966E+01      9.0043E+01      1.0000E+00
      2.4441E-04      1.0004E+00      1.0000E+00      1.0007E+00      2.4435E-04      8.9929E+01      9.0082E+01      1.0000E+00
      2.4461E-04      1.0006E+00      1.0000E+00      1.0011E+00      2.4436E-04      8.9835E+01      9.0109E+01      1.0000E+00
      2.4431E-04      1.0002E+00      1.0000E+00      1.0004E+00      2.4424E-04      8.9939E+01      9.0045E+01      1.0000E+00
      2.4442E-04      1.0005E+00      1.0000E+00      1.0010E+00      2.4429E-04      8.9895E+01      9.0077E+01      1.0000E+00
      2.4506E-04      1.0010E+00      1.0000E+00      1.0024E+00      2.4460E-04      8.9670E+01      9.0251E+01      1.0000E+00
      2.4540E-04      1.0017E+00      1.0000E+00      1.0036E+00      2.4496E-04      8.9526E+01      9.0391E+01      1.0000E+00
      2.4705E-04      1.0340E+00      1.0023E+00      1.0504E+00      2.3899E-04      8.7356E+01      9.3584E+01      1.0000E+00
      2.4963E-04      1.0102E+00      1.0002E+00      1.0177E+00      2.4863E-04      8.9645E+01      9.0283E+01      1.0000E+00
      2.6242E-04      1.0529E+00      1.0043E+00      1.0878E+00      2.5452E-04      8.6549E+01      9.2765E+01      1.0000E+00
